id,productName,productBarcode,productCost,productPrice,productDescription,productPicturePath,productSuperBarcode,productChildBarcode,productQuantity,productDiscountValue,productNumberOfChild,productPromotion,productAddDate,productLatsEditDate,new_tablecol,productOldCost,productOldPrice,buyFrom
649,โรลออนนีเวียอินวิซิเบิล25มล.x3,8850029212340,50,50,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
650,"นีเวียโรลออน เพิร์ลแอนด์บิวตี้ 25 มล.",8850029212821,41,45,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
651,โรลออนนีเวียเมนดราย25มล,8850029816173,44.5,45,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
652,"นีเวียโรลออน ไวท์เทนนิ่ง 25 มล.",8850029816579,32.6,45,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
653,ผักกาดดองตรานกพิราบคู่ฝาดึง140กรัม,8850035000221,12.33,15,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
654,ผักกาดดองเจตรานกพิราบคู่ฝาดึง140กรัม,8850035010213,13.5,15,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
655,"ยำเกี่ยมฉ่ายตรานกพิราบ ฝาดึง140กรัม",8850035020212,16.16,17,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
656,ผักดองผสมตรานกพิราบ(ฟ้า)140กรัม,8850035050219,16.66,17,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
657,เงาะในน้ำเชื่อมตรานกพิราบ540กรัม,8850035220162,41,45,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
658,เงาะในน้ำเชื่อมตรานกพิราบ540กรัมx3,8850035804195,123,135,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
659,"ยำเกี่ยมฉ่ายตรานกพิราบ ฝาดึง140กรัมX6",8850035805055,97,100,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
660,ผักดองผสมตรานกพิราบ(ฟ้า)140กรัมX6,8850035805086,97,105,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
661,ผักกาดดองเค็มตรานกพิราบคู่ฝาดึง140กรัมX6,8850035805123,74,85,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
662,ผักกาดดองเจตรานกพิราบคู่ฝาดึง140กรัมX6,8850035805130,97,100,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
663,ซอสหอยนางรมตรมสามแม่ครัว150ซีซี,8850038400011,17.25,20,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
664,ซอสหอยนางรมตราสามแม่ครัว300มล.x12,8850038400028,27,30,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
665,ซอสอยนางลมตราสามแม่ครัว600ซีซี3ขวด,8850038400035,38.5,42,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
666,ซอสหอยนางรมตรมสามแม่ครัว150ซีซี4ขวดX1แพ็ค,8850038700142,74,20,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
667,ซอสหอยนางรมตราสามแม่ครัว300ซีซีx3,8850038700159,85,90,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
668,ซอสอยนางลมตราสามแม่ครัว600ซีซี3ขวด,8850038700166,118,118,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
669,กระดาษม้วนชำระเซลล๊อกซ์x12,8850046010110,81.25,105,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
670,กระดาษเซลล็อกซุเอร์ยาวพิเศษ12ม้วน,8850046010127,109,110,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
671,กระดาษเซลล็อกซุเอร์ยาวพิเศษ1ม้วน,8850046010202,9.08,10,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
672,เซลล็อกซ์กระดาษม้วนx48,8850046013333,325,335,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
673,เช็ดหน้าเซลล็อกซ์พ็อคเก็ต,8850046024131,2.63,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
674,เช็ดหน้าเซลล็อกซ์พ็อคเก็ต10แผ่นx6,8850046024605,15.83,20,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
675,เช็ดหน้าเซลล็อกซ์พ็อคเก็ต6ซองx6,8850046024728,95,95,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
676,กระดาษเช็ดหน้าซิลค์ซอฟท์แพ็ค120แผ่น,8850046221110,17,20,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
677,กระดาษเช็ดหน้าซิลค์ซอฟท์แพ็ค120แผ่นx5,8850046221516,85,95,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
678,กระดาษเช็ดหน้าAROซอฟท์170แผ่น,8850046223206,16.5,25,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
679,กระดาษเช็ดหน้าAROซอฟท์170แผ่นX6,8850046223268,99,150,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
680,กระดาษเช็ดปากAROป๊อปอัพ,8850046300907,6.96,10,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
681,กระดาษเช็ดปากAROป๊อปอัพ30ห่อ,8850046300945,209,209,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
682,น้ำจิ้มสุกี้พันท้าย330กรัม,8850058003346,49.5,60,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
683,น้ำจิ้มสุกี้กวางตุ้งพันท้าย830กรัม,8850058003728,83.08,95,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
684,น้ำจิ้มสุกี้กวางตุ้งพันท้าย830กรัมX3,8850058003940,249.25,255,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
685,น้ำจิ้มสุกี้พันท้าย330กรัม+แก้ว,8850058004497,297,320,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
686,เกลือทิพย์220กรัม,8850069020226,2,3,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
687,เกลือทิพย์220กรัมx12,8850069024194,24,36,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
688,ยาธาตุน้ำแดง,8850075001707,22,28,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
689,ทีซีบีทูน่าในน้ำมัน185กรัม,8850081210025,37,40,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
690,ทีซีบีทูน่าในน้ำเกลือ185กรัม,8850081210049,37,40,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
691,ทีซีบีทูน่าในน้ำมัน185กรัมx4,8850081240114,148,150,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
692,ทีซีบีทูน่าในน้ำเกลือ185กรัมx4,8850081240121,148,150,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
693,ยาสีฟันฟลูโอคาริล100กรัม,8850082000212,26.83,29,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
694,โอวัลติน3in1ซอง29กรัม,8850086130359,5.39,7,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
695,โอวัลตินมาตรฐานถุง150กรัม,8850086131509,24.33,30,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
696,โอวัลตินมาตรฐานถุง150กรัมX12,8850086141508,292,315,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
697,แมคเคอเรลรสเข้มข้นปุ้มปุ้ย155กรัมx10,8850088000995,132,140,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
698,ปลากระป๋องปุ้มปุ้ยฝาดึง155กรัม,8850088002890,12.8,15,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
699,ปลากระป๋องปุ้มปุ้ยX10,8850088002913,128,135,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
700,ปลากระป๋องปุ้มปุ้ยรสเข้มข้น,8850088003736,12.9,15,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
701,ปลากระป๋องปุ้มปุ้ยรสเข้มข้นx10,8850088003750,128.8,135,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
702,ปุ้มปุ้ยหอยลายผัดพริกเผา40กรัม,8850088101029,22.8,24,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
703,"ปุ้มปุ้ย หอยลายผัดพริกเผา40กรัม×10",8850088101043,228,235,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
704,ปลาราดพริกตราปุ้มปุ้ย155กรัม,8850088601406,19.2,22,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
705,ปลาราดพริกตราปุ้มปุ้ย155กรัมX10,8850088601420,189,200,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
706,"หอยลายทอดตราปลายิ้ม ฝาดึง40กรัม",8850088605435,23,24,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
707,"หอยลายทอดตราปลายิ้ม ฝาดึง40กรัม/10",8850088605459,226,235,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
708,"หอยลายทอดตราปลายิ้ม ฝาดึง70กรัม",8850088605602,33.16,38,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
709,"หอยลายทอดตราปลายิ้ม ฝาดึง70กรัมX6",8850088605619,199,215,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
710,น้ำยาล้างห้องน้ำวิกซอลพิ้งค์450มล,8850092012069,26,35,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
711,วิกซอลชมพู900มล.,8850092012205,44.5,50,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
712,น้ำยาล้างห้องน้ำวิกซอลพิ้งค์450มลX2+1,8850092015107,52,60,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
713,"วิกซอล สมาร์ท(ม่วง)900มล.2+1",8850092015220,89,90,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
714,น้ำยาล้างห้องน้ำวิกซอลสมาท(ม่วง)450มล,8850092016111,26,35,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
715,วิกซอลม่วง900มล.,8850092016210,35.33,45,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
716,วิกซอลม่วง900มลx3,8850092016401,106,125,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
717,ไฮยีนน้ำยาซักผ้าสีชมพู250มล.,8850092202040,10.83,15,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
718,ไฮยีนน้ำยาซักผ้าสีชมพู250มล.X6,8850092202064,65,70,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
719,ไฮยีนน้ำยาซักผ้าสี250มล.,8850092213060,15.83,20,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
720,ไฮยีนน้ำยาซักผ้าสี(สีเหลือง)250มล.X6,8850092213077,95,100,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
721,ไฮยีนรีดผ้าเรียบ550มล.สีชมพู,8850092222512,10.66,13,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
722,ไฮยีนรีดผ้าเรียบ550มล.สีชมพูX3,8850092222604,32,35,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
723,ไฮยีนอัดกลีบสีชมพู550มล.,8850092232511,9.33,13,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
724,ไฮยีนอัดกลีบสีชมพู550มล.x3,8850092232603,28,35,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
725,ไฮยีนอัดกลีบ550มล.สีฟ้า,8850092234515,9.33,13,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
726,ไฮยีนอัดกลีบ550มล.สีฟ้าX3,8850092234607,28,35,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
727,ปรับผ้านุ่มไฮยีนขาว600มล.,8850092260330,12.66,15,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
728,ปรับผ้านุ่มไฮยีนขาว600มล.x3,8850092260385,38,40,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
729,ไวไวเส้นหมี่อบแห้ง180กรัมX12,8850100002389,119,130,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
730,ไวไวบะหมี่ปรุงสำเร็จรูป55กรัม,8850100101013,4.4,6,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
731,ไวไวบะหมี่ปรุงสำเร็จรูป55กรัมX30,8850100110114,132,160,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
732,ไวไวควิกรสต้มโคล้ง60กรัมX30,8850100120519,145,150,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
733,ไวไวควิกรสต้มโคล้ง60กรัม,8850100121011,4.83,6,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
734,ไวไวควิกคัพรสต้มต้มโคล้ง60กรัม,8850100121042,10.33,13,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
735,ไวไวควิกคัพรสต้มต้มโคล้ง60กรัมX6,8850100121332,62,75,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
736,ไวไวรสหมูสับต้มยำ60กรัม,8850100126016,4.73,6,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
737,ไวไวรสหมูสับต้มยำ60กรัมX30,8850100126030,142,155,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
738,ไวไวบะหมี่หอยลายผัดฉ่า60กรัม,8850100127013,4.83,6,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
739,ไวไวบะหมี่หอยลายผัดฉ่า60กรัมX30,8850100127037,145,155,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
740,ไวไวเส้นหมี่อบแห้ง180กรัม,8850100206039,10.16,13,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
741,ปลาหมึกเส้นเต่าทอง13.5กรัมx6,8850112001288,131,145,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
742,ปลาแผ่นเท็นจังรสไก่ย่าง1.7กรัมx48,8850112046210,39,45,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
743,ปลาหมึกเส้นเต่าทอง13.5กรัม,8850112113615,21.83,25,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
744,แปรงสีฟันไบโอเซฟตี้เฟล็กซี่แคร์,8850114305032,33.33,35,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
745,แปรงสีฟันไบโอเซฟตี้เฟล็กซี่แคร์X6,8850114305049,200,210,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
746,แปรงสีฟันไบโอเซฟตี้สมาร์ท,8850114307012,16.16,20,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
747,แปรงสีฟันไบโอเซฟตี้สมาร์ทX6,8850114307128,97,100,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
748,แปรงสีฟันไบโอเซฟตี้เพอร์เฟคคลีน,8850114311040,11.66,15,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
749,แปรงสีฟันไบโอเซฟตี้รุ่นนีออนX6,8850114340002,85,85,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
750,แปรงสีฟันไบโอเซฟตี้เพียวไวท์,8850114340385,15.83,20,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
751,แปรงสีฟันไบโอเซฟตี้เพอร์เฟคคลีนX6,8850114340439,70,80,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
752,แปรงสีฟันไบโอเซฟตี้เพียวไวท์x6+1,8850114340446,95,100,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
753,น้ำปลาตราคนแบกกุ้ง700ซีซี,8850114407514,26,27,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
754,ขนมปังแผ่นฟาร์มเฮ้า240กรัมแดง,8850123110115,15.57,19,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
755,ขนมปังแผ่นฟาร์มเฮ้าแครนเบอรี่ลูกเกด70กรัม,8850123110351,8.19,10,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
756,ขนมปังแผ่นฟาร์มเฮ้าโฮสวีต500กรัมเขียว,8850123110436,32.79,40,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
757,พายไส้สัปปะรด80กรัม,8850123111907,11.48,14,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
758,ขนมปังไส้สังขยานม50กรัม,8850123120589,4.09,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
759,ขนมปังไส้ถั่วแดง50กรัม,8850123120640,4.09,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
760,ขนมปังไส้เผือก50กรัม,8850123120657,4.09,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
761,ขนมปังไส้สังขยา50กรัม,8850123120664,4.09,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
762,คัสตาร์ดช็อกโกแลต20กรัม,8850123120701,4.09,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
763,ไส้คัสตาร์ดครีม50กรัม,8850123120718,4.09,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
764,ขนมปังไส้ถั่วดำ50กรัม,8850123120725,4.09,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
765,ขนมปังไส้ถั่วเขียว50กรัม,8850123120732,4.09,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
766,ฮอทดอกครีมช็อก50กรัม,8850123123245,4.09,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
767,ฮอทดอกครีมสัปปะรด50กรัม,8850123123283,4.09,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
768,ฮอทดอกครีมสตอ50กรัม,8850123123290,4.09,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
769,ฮอทดอกครีมกาแฟ50กรัม,8850123123313,4.09,5,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
770,แพเนยสด140กรัม,8850123130410,12.3,15,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
771,แพโกโก้140กรัม,8850123130496,12.3,15,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
772,ฟาร์มเฮ้าทาหน้าเนยสด50กรัม,8850123180767,5.73,7,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,0,0,NULL
